severity,file_num,rdk_id,display_name,reason_codes,pubchem_record_title,rxnorm_generic_name,drugcentral_generic_name,sdf_title,inchikey,path
review,104,rdk_0000104,marzine,brand_display_with_clean_pubchem_title,cyclizine monohydrochloride,,,fda_3285,UKPBEPCQTDRZSE-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000104.pdbqt
review,105,rdk_0000105,meclozine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,1-[(4-Chlorophenyl)-phenylmethyl]-4-[dideuterio-[3-(trideuteriomethyl)phenyl]methyl]piperazine,triclocarban,,fda_3286,OCJYIGYOJCODJL-RUZDIDTESA-P,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000105.pdbqt
review,107,rdk_0000107,fenoterol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S)-2-(3,5-dihydroxyphenyl)-2-hydroxyethyl]-[(2R)-1-(4-hydroxyphenyl)propan-2-yl]azanium",reproterol,,fda_3288,LSLYOANBFKQKPT-PIGZYNQJSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000107.pdbqt
review,108,rdk_0000108,alpha methyl tyrosine,brand_display_with_clean_pubchem_title,alpha-methyl-tyrosine,metyrosine,,fda_3289,NHTGHBARYWONDQ-JTQLQIEISA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000108.pdbqt
review,109,rdk_0000109,celiprolol,raw_quality_empty,,chlorphenesin carbamate,,fda_3290,JOATXPAWOHTVSZ-MRXNPFEDSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000109.pdbqt
review,110,rdk_0000110,moracizine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,ethyl N-[10-(3-morpholin-4-ium-4-ylpropanoyl)phenothiazin-2-yl]carbamate,moricizine,,fda_3291,FUBVWMNBEHXPSU-UHFFFAOYSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000110.pdbqt
review,111,rdk_0000111,(s) sulfinpyrazone,brand_display_with_clean_pubchem_title,(S)-Sulfinpyrazone,sulfinpyrazone,,fda_3292,MBGGBVCUIVRRBF-LJAQVGFWSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000111.pdbqt
review,112,rdk_0000112,benacol,raw_quality_iupac_like,Dicyclomine hydrochloride,dicyclomine,,fda_3293,GUBNMFJOJGDCEL-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000112.pdbqt
review,113,rdk_0000113,pantas,brand_display_with_clean_pubchem_title,bromuro de propantelina,,,fda_3294,XLBIBBZXLMYSFF-UHFFFAOYSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000113.pdbqt
review,114,rdk_0000114,oxybutynin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,4-[(2S)-2-cyclohexyl-2-hydroxy-2-phenylacetyl]oxybut-2-ynyl-diethylazanium,ciclopirox,,fda_3295,XIQVNETUBQGFHX-JOCHJYFZSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000114.pdbqt
review,115,rdk_0000115,cas 125 51 9,raw_quality_identifier_like;raw_quality_cas_only,CAS-125-51-9,,,fda_3296,WPUKUEMZZRVAKZ-NFBKMPQASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000115.pdbqt
review,116,rdk_0000116,(r) mepenzolate,brand_display_with_clean_pubchem_title,(R)-Mepenzolate,mepenzolate,,fda_3297,GKNPSSNBBWDAGH-LJQANCHMSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000116.pdbqt
review,117,rdk_0000117,darbid,brand_display_with_clean_pubchem_title,Isopropamide Iodide,isopropamide,,fda_3298,BFSMWENDZZIWPW-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000117.pdbqt
review,118,rdk_0000118,difenoxin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"1-(3-cyano-3,3-diphenylpropyl)-4-phenylpiperidin-1-ium-4-carboxylate",difenoxin,,fda_3299,UFIVBRCCIRTJTN-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000118.pdbqt
review,119,rdk_0000119,alprostadil,brand_display_with_clean_pubchem_title,Npc12355,alprostadil,,fda_3300,GMVPRGQOIOIIMI-DWKJAMRDSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000119.pdbqt
review,120,rdk_0000120,enalapril,raw_quality_iupac_like,N-[(2S)-1-Ethoxy-1-oxo-4-phenylbutan-2-yl]-L-alanyl-D-proline,enalapril,,fda_3301,GBXSMTUPTTWBMN-BHYGNILZSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000120.pdbqt
review,121,rdk_0000121,pentostatin,raw_quality_identifier_like;raw_quality_formula_like,SCHEMBL21133143,nonoxynol-9,,fda_3302,FPVKHBSQESCIEP-RBXMUDONSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000121.pdbqt
review,122,rdk_0000122,cyproterone acetate,raw_quality_empty,,amoxicillin anhydrous,,fda_3303,UWFYSQMTEOIJJG-JZHKPHSBSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000122.pdbqt
review,123,rdk_0000123,bedol,brand_display_with_clean_pubchem_title,estradiol valeriante,,,fda_3304,VOXZDWNPVJITMN-ZBRFXRBCSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000123.pdbqt
review,125,rdk_0000125,enidrel,brand_display_with_clean_pubchem_title,norethynodrel,norethynodrel,,fda_3306,ICTXHFFSOAJUMG-SLHNCBLASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000125.pdbqt
review,126,rdk_0000126,norethynodrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,9R,13R,14S,17R)-17-ethynyl-17-hydroxy-13-methyl-1,2,4,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3307,ICTXHFFSOAJUMG-YHDCXSKOSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000126.pdbqt
review,127,rdk_0000127,acenocoumarol,brand_display_with_clean_pubchem_title,(S)-Acenocoumarol,,,fda_3308,VABCILAOYCMVPS-HNNXBMFYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000127.pdbqt
review,128,rdk_0000128,(r) acenocoumarol,brand_display_with_clean_pubchem_title,(R)-Acenocoumarol,acenocoumarol,,fda_3309,VABCILAOYCMVPS-OAHLLOKOSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000128.pdbqt
review,129,rdk_0000129,tindal,brand_display_with_clean_pubchem_title,Acetophenazine maleate,,,fda_3310,NUKVZKPNSKJGBK-SPIKMXEPSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000129.pdbqt
review,130,rdk_0000130,vidarabine,raw_quality_identifier_like;raw_quality_formula_like,SCHEMBL23804425,adenosine,,fda_3311,OIRDTQYFTABQOQ-WDHZHIADSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000130.pdbqt
review,131,rdk_0000131,vidarabine,raw_quality_identifier_like;raw_quality_formula_like,CHEMBL145188,desirudin,,fda_3312,OIRDTQYFTABQOQ-HGOUYRHRSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000131.pdbqt
review,132,rdk_0000132,adenosine phosphate,raw_quality_empty,,adenosine,,fda_3313,UDMBCSSLTHHNCD-WDHZHIADSA-L,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000132.pdbqt
review,133,rdk_0000133,aldosterone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9S,10R,11S,13R,14S,17S)-11-hydroxy-17-(2-hydroxyacetyl)-10-methyl-3-oxo-1,2-ditritio-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthrene-13-carbaldehyde",levonorgestrel,,fda_3314,PQSUYGKTWSAVDQ-XEZPHNPWSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000133.pdbqt
review,134,rdk_0000134,aldosterone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9S,10R,11S,13R,14S,17S)-11-hydroxy-17-(2-hydroxyacetyl)-10-methyl-3-oxo-1,2-ditritio-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthrene-13-carbaldehyde",levonorgestrel,,fda_3315,PQSUYGKTWSAVDQ-JXVIKTFJSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000134.pdbqt
review,135,rdk_0000135,aldosterone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9S,10R,11S,13R,14S,17S)-11-hydroxy-17-(2-hydroxyacetyl)-10-methyl-3-oxo-1,2-ditritio-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthrene-13-carbaldehyde",levonorgestrel,,fda_3316,PQSUYGKTWSAVDQ-TZOOJHKXSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000135.pdbqt
review,136,rdk_0000136,aldosterone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9S,10R,11S,13R,14S,17S)-11-hydroxy-17-(2-hydroxyacetyl)-10-methyl-3-oxo-1,2-ditritio-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthrene-13-carbaldehyde",levonorgestrel,,fda_3317,PQSUYGKTWSAVDQ-VMXMZTHUSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000136.pdbqt
review,137,rdk_0000137,alfacalcidol,raw_quality_iupac_like,"(1R,3S,Z)-5-(2-((1R,3aS,7aR,E)-7a-methyl-1-((R)-6-(methyl-d3)heptan-2-yl-6,7,7,7-d4)octahydro-4H-inden-4-ylidene)ethylidene)-4-methylenecyclohexane-1,3-diol",,,fda_3318,OFHCOWSQAMBJIW-PXLFSXJPSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000137.pdbqt
review,138,rdk_0000138,alfacalcidol,raw_quality_iupac_like,"(1R,3S,Z)-5-(2-((1R,3aS,7aR,E)-7a-methyl-1-((R)-6-(methyl-d3)heptan-2-yl-6,7,7,7-d4)octahydro-4H-inden-4-ylidene)ethylidene)-4-methylenecyclohexane-1,3-diol",,,fda_3319,OFHCOWSQAMBJIW-QRTBAPBYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000138.pdbqt
review,139,rdk_0000139,alfacalcidol,raw_quality_iupac_like,"(1R,3S,Z)-5-(2-((1R,3aS,7aR,E)-7a-methyl-1-((R)-6-(methyl-d3)heptan-2-yl-6,7,7,7-d4)octahydro-4H-inden-4-ylidene)ethylidene)-4-methylenecyclohexane-1,3-diol",,,fda_3320,OFHCOWSQAMBJIW-DEQZVVKRSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000139.pdbqt
review,140,rdk_0000140,alfacalcidol,raw_quality_iupac_like,"(1R,3S,Z)-5-(2-((1R,3aS,7aR,E)-7a-methyl-1-((R)-6-(methyl-d3)heptan-2-yl-6,7,7,7-d4)octahydro-4H-inden-4-ylidene)ethylidene)-4-methylenecyclohexane-1,3-diol",,,fda_3321,OFHCOWSQAMBJIW-AXHXEFJVSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000140.pdbqt
review,142,rdk_0000142,allylestrenol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,9S,10R,14S,17R)-13-methyl-17-prop-2-enyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol",levonorgestrel,,fda_3323,ATXHVCQZZJYMCF-ZZAJFKAYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000142.pdbqt
review,143,rdk_0000143,allylestrenol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,9S,10R,14S,17R)-13-methyl-17-prop-2-enyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol",levonorgestrel,,fda_3324,ATXHVCQZZJYMCF-SJFWLOONSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000143.pdbqt
review,144,rdk_0000144,allylestrenol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,9S,10R,14S,17R)-13-methyl-17-prop-2-enyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol",levonorgestrel,,fda_3325,ATXHVCQZZJYMCF-OKAKVDCISA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000144.pdbqt
review,145,rdk_0000145,allylestrenol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,9S,10R,14S,17R)-13-methyl-17-prop-2-enyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol",levonorgestrel,,fda_3326,ATXHVCQZZJYMCF-QMFSVNIWSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000145.pdbqt
review,146,rdk_0000146,alphaprodine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(3S,4R)-1,3-dimethyl-4-phenylpiperidin-1-ium-4-yl] propanoate",flurbiprofen,,fda_3327,UVAZQQHAVMNMHE-XJKSGUPXSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000146.pdbqt
review,147,rdk_0000147,alphaprodine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(3S,4S)-1,3-dimethyl-4-phenylpiperidin-1-ium-4-yl] propanoate",flurbiprofen,,fda_3328,UVAZQQHAVMNMHE-BBRMVZONSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000147.pdbqt
review,148,rdk_0000148,alfaxalone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(3S,5S,8R,9R,10S,13S,14S,17R)-17-acetyl-3-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-11-one",levonorgestrel,,fda_3329,DUHUCHOQIDJXAT-VTHHFZKPSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000148.pdbqt
review,149,rdk_0000149,alfaxalone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(3S,5S,8R,9R,10S,13S,14R,17R)-17-acetyl-3-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-11-one",levonorgestrel,,fda_3330,DUHUCHOQIDJXAT-YEDFMSSASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000149.pdbqt
review,150,rdk_0000150,alprostadil,brand_display_with_clean_pubchem_title,Prostaglandin E1-D3,alprostadil,,fda_3331,GMVPRGQOIOIIMI-LJAFAMCTSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000150.pdbqt
review,151,rdk_0000151,alprostadil,raw_quality_empty,,dinoprostone,,fda_3332,GMVPRGQOIOIIMI-CHCORRSHSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000151.pdbqt
review,152,rdk_0000152,mecillinam,brand_display_with_clean_pubchem_title,Mecillinam-d12,amdinocillin,,fda_3333,BWWVAEOLVKTZFQ-VETDHQSRSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000152.pdbqt
review,153,rdk_0000153,mecillinam,raw_quality_identifier_like;raw_quality_formula_like,CHEMBL356512,sulbactam,,fda_3334,BWWVAEOLVKTZFQ-ISVUSNJMSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000153.pdbqt
review,154,rdk_0000154,aminopterin,raw_quality_empty,,pralatrexate,,fda_3335,TVZGACDUOSZQKY-GFCCVEGCSA-L,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000154.pdbqt
review,155,rdk_0000155,amyben,brand_display_with_clean_pubchem_title,Amiodarone hydrochloride,amiodarone,,fda_3336,ITPDYQOUSLNIHG-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000155.pdbqt
review,156,rdk_0000156,levamlodipine,brand_display_with_clean_pubchem_title,Levamlodipine Besylate,levamlodipine,,fda_3337,ZPBWCRDSRKPIDG-LMOVPXPDSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000156.pdbqt
review,157,rdk_0000157,camoquin,brand_display_with_clean_pubchem_title,Amodiaquine HCl,,,fda_3338,YVNAYSHNIILOJS-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000157.pdbqt
review,158,rdk_0000158,eupen,brand_display_with_clean_pubchem_title,Amoxicillin trihydrate,amoxicillin,,fda_3339,MQXQVCLAUDMCEF-CWLIKTDRSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000158.pdbqt
review,159,rdk_0000159,ampicillin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,5S,6R)-6-[[(2R)-2-azaniumyl-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",methicillin,,fda_3340,AVKUERGKIZMTKX-PUHVVEEASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000159.pdbqt
review,160,rdk_0000160,amcap,brand_display_with_clean_pubchem_title,ampicilline trihydrate,ampicillin,,fda_3341,RXDALBZNGVATNY-CWLIKTDRSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000160.pdbqt
review,161,rdk_0000161,ancitabine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,4R,5S,6S)-4-(hydroxymethyl)-10-imino-3,7-dioxa-1,9-diazatricyclo[6.4.0.02,6]dodeca-8,11-dien-5-ol",geraniol,,fda_3342,BBDAGFIXKZCXAH-MLHXOOTLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000161.pdbqt
review,162,rdk_0000162,ancitabine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,4R,5S,6R)-4-(hydroxymethyl)-10-imino-3,7-dioxa-1,9-diazatricyclo[6.4.0.02,6]dodeca-8,11-dien-5-ol",dapagliflozin,,fda_3343,BBDAGFIXKZCXAH-KNPINZNASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000162.pdbqt
review,163,rdk_0000163,androstenediol,raw_quality_empty,,estradiol,,fda_3344,QADHLRWLCPCEKT-KRIFKMFISA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000163.pdbqt
review,164,rdk_0000164,androstenediol,raw_quality_empty,,estradiol,,fda_3345,QADHLRWLCPCEKT-DWQYQCALSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000164.pdbqt
review,165,rdk_0000165,androstenediol,raw_quality_empty,,levonorgestrel,,fda_3346,QADHLRWLCPCEKT-HTOQQRHYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000165.pdbqt
review,166,rdk_0000166,androstenediol,raw_quality_identifier_like;raw_quality_formula_like,CHEMBL123295,estradiol,,fda_3347,QADHLRWLCPCEKT-PHFHYRSDSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000166.pdbqt
review,167,rdk_0000167,anileridine,raw_quality_empty,,anileridine,,fda_3348,LKYQLAWMNBFNJT-UHFFFAOYSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000167.pdbqt
review,168,rdk_0000168,Aprindine,raw_quality_identifier_like,NCGC00167576-01,,,fda_3349,NZLBHDRPUJLHCE-UHFFFAOYSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000168.pdbqt
review,171,rdk_0000171,astromicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"2-amino-N-[(1R,2S,3S,4S,5R,6R)-4-amino-3-[(2S,3S,6R)-3-amino-6-[(1S)-1-aminoethyl]oxan-2-yl]oxy-2,5-dihydroxy-6-methoxycyclohexyl]-N-methylacetamide",,,fda_3352,BIDUPMYXGFNAEJ-KGAQEZSVSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000171.pdbqt
review,172,rdk_0000172,astromicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"2-amino-N-[(1R,2S,3S,4S,5R,6R)-4-amino-3-[(2S,3S,6R)-3-amino-6-[(1S)-1-aminoethyl]oxan-2-yl]oxy-2,5-dihydroxy-6-methoxycyclohexyl]-N-methylacetamide",,,fda_3353,BIDUPMYXGFNAEJ-GMLIJNLLSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000172.pdbqt
review,173,rdk_0000173,astromicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"2-amino-N-[(1R,2S,3S,4S,5R,6R)-4-amino-3-[(2S,3S,6R)-3-amino-6-[(1S)-1-aminoethyl]oxan-2-yl]oxy-2,5-dihydroxy-6-methoxycyclohexyl]-N-methylacetamide",,,fda_3354,BIDUPMYXGFNAEJ-BFHULWIJSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000173.pdbqt
review,174,rdk_0000174,astromicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"2-amino-N-[(1R,2S,3S,4S,5R,6R)-4-amino-3-[(2S,3S,6R)-3-amino-6-[(1S)-1-aminoethyl]oxan-2-yl]oxy-2,5-dihydroxy-6-methoxycyclohexyl]-N-methylacetamide",,,fda_3355,BIDUPMYXGFNAEJ-SIGIQWKFSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000174.pdbqt
review,175,rdk_0000175,Fortimicin B,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"cis-(1S,4R)-2-amino-3-[(2R,3R,6S)-3-amino-6-(1-aminoethyl)oxan-2-yl]oxy-6-methoxy-5-(methylamino)cyclohexane-1,4-diol",,,fda_3356,WFMQYKIRAVMXSU-PUQONPMMSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000175.pdbqt
review,176,rdk_0000176,Fortimicin B,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"cis-(1S,4R)-2-amino-3-[(2R,3R,6S)-3-amino-6-(1-aminoethyl)oxan-2-yl]oxy-6-methoxy-5-(methylamino)cyclohexane-1,4-diol",,,fda_3357,WFMQYKIRAVMXSU-CABCUKKBSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000176.pdbqt
review,177,rdk_0000177,Fortimicin B,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"cis-(1S,4R)-2-amino-3-[(2R,3R,6S)-3-amino-6-(1-aminoethyl)oxan-2-yl]oxy-6-methoxy-5-(methylamino)cyclohexane-1,4-diol",,,fda_3358,WFMQYKIRAVMXSU-BXOBXBSBSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000177.pdbqt
review,178,rdk_0000178,Fortimicin B,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"cis-(1S,4R)-2-amino-3-[(2R,3R,6S)-3-amino-6-(1-aminoethyl)oxan-2-yl]oxy-6-methoxy-5-(methylamino)cyclohexane-1,4-diol",,,fda_3359,WFMQYKIRAVMXSU-OEVXFQKWSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000178.pdbqt
review,179,rdk_0000179,mepacrine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,[(4S)-4-[(6-chloro-2-methoxyacridin-10-ium-9-yl)amino]pentyl]-diethylazanium,quinacrine,,fda_3360,GPKJTRJOBQGKQK-INIZCTEOSA-P,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000179.pdbqt
review,180,rdk_0000180,acuvel,brand_display_with_clean_pubchem_title,ATOVAQUONE,atovaquone,,fda_3361,KUCQYCKVKVOKAY-OTVXOJSOSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000180.pdbqt
review,181,rdk_0000181,azacitidine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"4-amino-1-[(2S,3R,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one",,,fda_3362,NMUSYJAQQFHJEW-KCDKBNATSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000181.pdbqt
review,182,rdk_0000182,cas 320 67 2,raw_quality_identifier_like;raw_quality_cas_only,CAS-320-67-2,,,fda_3363,NMUSYJAQQFHJEW-FSIIMWSLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000182.pdbqt
review,183,rdk_0000183,azacitidine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"4-amino-1-[(2R,3S,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one",,,fda_3364,NMUSYJAQQFHJEW-BGPJRJDNSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000183.pdbqt
review,184,rdk_0000184,azaribine,raw_quality_identifier_like;raw_quality_formula_like,SCHEMBL24547460,,,fda_3365,QQOBRRFOVWGIMD-LPTSXCQYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000184.pdbqt
review,185,rdk_0000185,azaribine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3S,4S,5R)-3,4-diacetyloxy-5-(3,5-dioxo-1,2,4-triazin-2-yl)oxolan-2-yl]methyl acetate",,,fda_3366,QQOBRRFOVWGIMD-XYJRDEOASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000185.pdbqt
review,186,rdk_0000186,azaribine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2R,3R,4S,5R)-3,4-diacetyloxy-5-(3,5-dioxo-1,2,4-triazin-2-yl)oxolan-2-yl]methyl acetate",,,fda_3367,QQOBRRFOVWGIMD-FOUMNBMASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000186.pdbqt
review,187,rdk_0000187,azaribine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3R,4S,5R)-3,4-diacetyloxy-5-(3,5-dioxo-1,2,4-triazin-2-yl)oxolan-2-yl]methyl acetate",,,fda_3368,QQOBRRFOVWGIMD-ZBAXXZLZSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000187.pdbqt
