stage,ligand,score,valid,reason,heavy_atoms,le,self_rmsd,pains_flag
stage1,rdk_0001623.pdbqt,-5.12,1,,13,0.3938,,0
stage1,rdk_0004305.pdbqt,-9.24,1,,19,0.4863,,0
stage1,rdk_0004248.pdbqt,-10.06,1,,21,0.4791,2.15,0
stage1,rdk_0002251.pdbqt,-6.90,1,,21,0.3285,,0
stage1,rdk_0001202.pdbqt,-7.93,1,,32,0.2478,,0
stage1,rdk_0002857.pdbqt,-5.13,1,,8,0.6415,,0
stage1,rdk_0004021.pdbqt,-8.05,1,,22,0.3657,,0
stage1,rdk_0000616.pdbqt,-8.03,1,,27,0.2973,,0
stage1,rdk_0004522.pdbqt,-9.44,1,,20,0.4719,,0
stage1,rdk_0004915.pdbqt,-11.04,1,,45,0.2453,2.84,0
stage1,rdk_0003308.pdbqt,-8.51,1,,30,0.2838,,0
stage1,rdk_0001507.pdbqt,-7.33,1,,17,0.4314,,0
stage1,rdk_0000482.pdbqt,-5.52,1,,12,0.4602,,0
stage1,rdk_0001320.pdbqt,-6.55,1,,17,0.3852,,0
stage1,rdk_0002838.pdbqt,-2.62,1,,4,0.6540,,0
stage1,rdk_0001896.pdbqt,-5.99,1,,25,0.2396,,0
stage1,rdk_0001595.pdbqt,-5.18,1,,15,0.3452,,0
stage1,rdk_0000181.pdbqt,-6.05,1,,17,0.3562,,0
stage1,rdk_0003940.pdbqt,-4.89,1,,9,0.5436,,0
stage1,rdk_0004227.pdbqt,-8.94,1,,26,0.3439,2.12,0
stage1,rdk_0000284.pdbqt,-6.93,1,,29,0.2391,2.06,0
stage1,rdk_0002752.pdbqt,-6.95,1,,24,0.2898,,0
stage1,rdk_0000465.pdbqt,-9.04,1,,42,0.2154,2.21,0
stage1,rdk_0003961.pdbqt,-7.62,1,,24,0.3173,,0
stage1,rdk_0002188.pdbqt,-7.80,1,,29,0.2691,,0
stage1,rdk_0000831.pdbqt,-8.00,1,,20,0.4000,,0
stage1,rdk_0004821.pdbqt,-7.63,1,,33,0.2311,,0
stage1,rdk_0000279.pdbqt,-7.54,1,,31,0.2431,2.49,0
stage1,rdk_0003062.pdbqt,-6.09,1,,13,0.4682,,0
stage1,rdk_0003140.pdbqt,-9.52,1,,31,0.3070,,0
stage1,rdk_0000216.pdbqt,-7.83,1,,37,0.2115,,0
stage1,rdk_0003862.pdbqt,-8.09,1,,25,0.3235,2.41,0
stage1,rdk_0003206.pdbqt,-7.47,1,,42,0.1780,3.00,0
stage1,rdk_0004694.pdbqt,-5.51,1,,10,0.5509,,0
stage1,rdk_0003708.pdbqt,-7.86,1,,24,0.3273,2.15,0
stage1,rdk_0002175.pdbqt,-5.21,1,,23,0.2267,,0
stage1,rdk_0001568.pdbqt,-6.15,1,,20,0.3073,,0
stage1,rdk_0001096.pdbqt,-7.84,1,,19,0.4127,2.09,0
stage1,rdk_0004669.pdbqt,-4.36,1,,10,0.4356,,0
stage1,rdk_0000532.pdbqt,-8.74,1,,25,0.3496,,0
stage1,rdk_0004397.pdbqt,-8.60,1,,22,0.3909,,0
stage1,rdk_0003880.pdbqt,-2.89,1,,71,0.0407,,0
stage1,rdk_0001290.pdbqt,-7.19,1,,23,0.3127,3.30,0
stage1,rdk_0001195.pdbqt,-5.28,1,,10,0.5278,,0
stage1,rdk_0003161.pdbqt,-5.22,1,,9,0.5799,,0
stage1,rdk_0002019.pdbqt,-8.46,1,,22,0.3847,,0
stage1,rdk_0001496.pdbqt,-8.29,1,,23,0.3605,,0
stage1,rdk_0002748.pdbqt,-8.81,1,,30,0.2938,2.49,0
stage1,rdk_0001949.pdbqt,-6.53,1,,20,0.3264,,0
stage1,rdk_0003800.pdbqt,-6.75,1,,40,0.1687,2.25,0
stage1,rdk_0004503.pdbqt,-10.52,1,,35,0.3006,3.14,0
stage1,rdk_0002988.pdbqt,-9.10,1,,31,0.2936,,0
stage1,rdk_0001149.pdbqt,-8.41,1,,35,0.2402,2.51,0
stage1,rdk_0003462.pdbqt,-5.96,1,,11,0.5416,,0
stage1,rdk_0000932.pdbqt,-6.09,1,,14,0.4353,,0
stage1,rdk_0002076.pdbqt,-5.28,1,,12,0.4403,,0
stage1,rdk_0002588.pdbqt,-5.36,1,,10,0.5355,,0
stage1,rdk_0004454.pdbqt,-6.00,1,,33,0.1818,2.31,0
stage1,rdk_0002041.pdbqt,-6.51,1,,35,0.1860,3.29,0
stage1,rdk_0000010.pdbqt,-7.74,1,,19,0.4076,,0
stage1,rdk_0001804.pdbqt,-7.58,1,,31,0.2447,2.08,0
stage1,rdk_0004519.pdbqt,-7.72,1,,36,0.2144,2.88,0
stage1,rdk_0003645.pdbqt,-7.83,1,,24,0.3263,,0
stage1,rdk_0000844.pdbqt,-7.29,1,,35,0.2084,3.36,0
stage1,rdk_0000031.pdbqt,-8.63,1,,25,0.3451,3.92,0
stage1,rdk_0000410.pdbqt,-8.17,1,,29,0.2817,,0
stage1,rdk_0000237.pdbqt,-7.94,1,,31,0.2561,,0
stage1,rdk_0002651.pdbqt,-3.62,1,,6,0.6027,,0
stage1,rdk_0001926.pdbqt,-7.25,1,,29,0.2501,2.54,0
stage1,rdk_0004922.pdbqt,-8.18,1,,36,0.2272,3.34,0
stage1,rdk_0000658.pdbqt,-6.26,1,,17,0.3684,,0
stage1,rdk_0004442.pdbqt,-6.01,1,,12,0.5011,,0
stage1,rdk_0003914.pdbqt,-6.16,1,,34,0.1812,,0
stage1,rdk_0003245.pdbqt,-9.01,1,,22,0.4096,,0
stage1,rdk_0004892.pdbqt,-7.13,1,,28,0.2548,,0
stage1,rdk_0003746.pdbqt,-7.67,1,,18,0.4259,,0
stage1,rdk_0004269.pdbqt,-7.04,1,,21,0.3350,,0
stage1,rdk_0000334.pdbqt,-7.07,1,,24,0.2944,2.21,0
stage1,rdk_0001199.pdbqt,-6.93,1,,16,0.4331,,0
stage1,rdk_0004854.pdbqt,-8.23,1,,43,0.1915,3.25,0
stage1,rdk_0000810.pdbqt,-7.42,1,,36,0.2061,3.17,0
stage1,rdk_0001404.pdbqt,-7.65,1,,19,0.4027,2.06,0
stage1,rdk_0000113.pdbqt,-7.42,1,,27,0.2750,2.39,0
stage1,rdk_0002373.pdbqt,-8.88,1,,33,0.2692,2.06,0
stage1,rdk_0002516.pdbqt,-6.31,1,,14,0.4505,,0
stage1,rdk_0000581.pdbqt,-7.59,1,,23,0.3302,,0
stage1,rdk_0001467.pdbqt,-6.39,1,,20,0.3197,,0
stage1,rdk_0002632.pdbqt,-7.34,1,,17,0.4316,,0
stage1,rdk_0002352.pdbqt,-10.00,1,,22,0.4545,,0
stage1,rdk_0000082.pdbqt,-7.07,1,,21,0.3366,,0
stage1,rdk_0003249.pdbqt,-6.85,1,,19,0.3604,2.04,0
stage1,rdk_0004092.pdbqt,-6.71,1,,31,0.2166,2.30,0
stage1,rdk_0001164.pdbqt,-6.12,1,,18,0.3398,,0
stage1,rdk_0002819.pdbqt,-7.09,1,,47,0.1508,,0
stage1,rdk_0003843.pdbqt,-6.95,1,,24,0.2895,3.13,0
stage1,rdk_0003729.pdbqt,-8.38,1,,27,0.3102,,0
stage1,rdk_0001168.pdbqt,-7.14,1,,26,0.2748,,0
stage1,rdk_0002831.pdbqt,-6.23,1,,77,0.0810,,0
stage1,rdk_0004648.pdbqt,-9.23,1,,36,0.2564,3.17,0
stage1,rdk_0003190.pdbqt,-8.96,1,,20,0.4482,,0
stage1,rdk_0002975.pdbqt,-9.95,1,,34,0.2926,2.23,0
stage1,rdk_0002584.pdbqt,-7.92,1,,22,0.3601,,0
stage1,rdk_0002015.pdbqt,-7.41,1,,25,0.2963,,0
stage1,rdk_0000357.pdbqt,-7.92,1,,25,0.3170,,0
stage1,rdk_0004705.pdbqt,-7.70,1,,25,0.3079,,0
stage1,rdk_0003561.pdbqt,-6.36,1,,20,0.3178,,0
stage1,rdk_0003713.pdbqt,-8.78,1,,53,0.1656,3.52,0
stage1,rdk_0000734.pdbqt,-5.39,1,,18,0.2993,2.33,0
stage1,rdk_0001107.pdbqt,-7.86,1,,25,0.3142,2.10,0
stage1,rdk_0002184.pdbqt,-8.49,1,,22,0.3859,,0
stage1,rdk_0004103.pdbqt,-8.38,1,,39,0.2148,,0
stage1,rdk_0003102.pdbqt,-8.06,1,,28,0.2877,,0
stage1,rdk_0000654.pdbqt,-6.57,1,,24,0.2736,,0
stage1,rdk_0004800.pdbqt,-6.93,1,,26,0.2666,2.70,0
stage1,rdk_0002487.pdbqt,-5.35,1,,9,0.5947,,0
stage1,rdk_0000570.pdbqt,-10.67,1,,21,0.5082,,0
stage1,rdk_0002331.pdbqt,-9.48,1,,31,0.3060,,0
stage1,rdk_0001240.pdbqt,-4.71,1,,12,0.3925,,0
stage1,rdk_0002937.pdbqt,-7.50,1,,31,0.2418,,0
stage1,rdk_0001004.pdbqt,-8.46,1,,35,0.2418,2.68,0
stage1,rdk_0004709.pdbqt,-6.71,1,,21,0.3194,,0
stage1,rdk_0004265.pdbqt,-7.82,1,,20,0.3910,2.29,0
stage1,rdk_0004294.pdbqt,-7.68,1,,30,0.2559,,0
stage1,rdk_0000338.pdbqt,-6.35,1,,26,0.2442,,0
stage1,rdk_0000852.pdbqt,-9.83,1,,22,0.4467,,0
stage1,rdk_0000170.pdbqt,-5.79,1,,12,0.4828,2.04,0
stage1,rdk_0002179.pdbqt,-8.01,1,,25,0.3204,,0
stage1,rdk_0003226.pdbqt,-8.11,1,,19,0.4269,,0
stage1,rdk_0001408.pdbqt,-6.92,1,,22,0.3147,2.08,0
stage1,rdk_0004309.pdbqt,-7.92,1,,18,0.4397,,0
stage1,rdk_0003346.pdbqt,-8.83,1,,30,0.2944,2.10,0
stage1,rdk_0003329.pdbqt,-9.41,1,,34,0.2767,,0
stage1,rdk_0003923.pdbqt,-6.30,1,,13,0.4848,,0
stage1,rdk_0002419.pdbqt,-8.52,1,,30,0.2840,2.22,0
stage1,rdk_0003590.pdbqt,-5.26,1,,14,0.3755,,0
stage1,rdk_0004141.pdbqt,-6.67,1,,27,0.2469,2.75,0
stage1,rdk_0000787.pdbqt,-7.11,1,,36,0.1974,3.46,0
stage1,rdk_0003725.pdbqt,-7.29,1,,19,0.3835,,0
stage1,rdk_0002415.pdbqt,-5.58,1,,13,0.4293,,0
stage1,rdk_0002834.pdbqt,-6.35,1,,20,0.3173,2.11,0
stage1,rdk_0001343.pdbqt,-5.71,1,,19,0.3003,,0
stage1,rdk_0001640.pdbqt,-7.50,1,,15,0.4999,,0
stage1,rdk_0001599.pdbqt,-7.53,1,,21,0.3586,,0
stage1,rdk_0002575.pdbqt,-7.45,1,,34,0.2190,,0
stage1,rdk_0003122.pdbqt,-8.90,1,,49,0.1816,3.61,0
stage1,rdk_0002958.pdbqt,-8.90,1,,22,0.4046,3.50,0
stage1,rdk_0001743.pdbqt,-6.24,1,,20,0.3118,2.15,0
stage1,rdk_0000675.pdbqt,-5.30,1,,10,0.5296,,0
stage1,rdk_0004766.pdbqt,-8.80,1,,35,0.2515,2.27,0
stage1,rdk_0000757.pdbqt,-7.94,1,,32,0.2482,,0
stage1,rdk_0004324.pdbqt,-7.55,1,,34,0.2221,2.95,0
stage1,rdk_0002558.pdbqt,-7.30,1,,17,0.4297,,0
stage1,rdk_0001067.pdbqt,-7.00,1,,26,0.2692,,0
stage1,rdk_0003093.pdbqt,-6.87,1,,24,0.2864,,0
stage1,rdk_0000637.pdbqt,-6.28,1,,26,0.2417,3.27,0
stage1,rdk_0004698.pdbqt,-8.91,1,,31,0.2874,,0
stage1,rdk_0001564.pdbqt,-6.52,1,,22,0.2965,,0
stage1,rdk_0000738.pdbqt,-5.34,1,,13,0.4112,2.22,0
stage1,rdk_0002954.pdbqt,-7.97,1,,34,0.2344,2.24,0
stage1,rdk_0002681.pdbqt,-5.45,1,,12,0.4539,,0
stage1,rdk_0002087.pdbqt,-8.48,1,,29,0.2923,2.24,0
stage1,rdk_0004751.pdbqt,-8.16,1,,55,0.1484,,0
stage1,rdk_0001825.pdbqt,-8.71,1,,38,0.2291,2.15,0
stage1,rdk_0004919.pdbqt,-9.08,1,,39,0.2328,2.48,0
stage1,rdk_0002984.pdbqt,-5.67,1,,16,0.3543,,0
stage1,rdk_0001446.pdbqt,-7.21,1,,18,0.4004,,0
stage1,rdk_0000513.pdbqt,-9.14,1,,39,0.2344,,0
stage1,rdk_0003325.pdbqt,-7.97,1,,36,0.2214,,0
stage1,rdk_0003123.pdbqt,-8.75,1,,37,0.2366,,0
stage1,rdk_0000073.pdbqt,-6.87,1,,27,0.2543,2.14,0
stage1,rdk_0001762.pdbqt,-4.13,1,,7,0.5901,,0
stage1,rdk_0000951.pdbqt,-7.66,1,,33,0.2322,2.08,0
stage1,rdk_0002979.pdbqt,-8.13,1,,21,0.3870,,0
stage1,rdk_0002116.pdbqt,-6.63,1,,27,0.2454,,0
stage1,rdk_0002537.pdbqt,-6.95,1,,12,0.5792,,0
stage1,rdk_0002613.pdbqt,-7.89,1,,17,0.4644,,0
stage1,rdk_0003704.pdbqt,-10.27,1,,24,0.4280,,0
stage1,rdk_0000970.pdbqt,-7.22,1,,24,0.3008,,0
stage1,rdk_0001945.pdbqt,-8.84,1,,29,0.3049,,0
stage1,rdk_0004310.pdbqt,-5.44,1,,69,0.0789,,0
stage1,rdk_0004244.pdbqt,-6.33,1,,13,0.4868,,0
stage1,rdk_0000052.pdbqt,-7.79,1,,28,0.2782,,0
stage1,rdk_0004366.pdbqt,-7.76,1,,26,0.2983,,0
stage1,rdk_0000254.pdbqt,-7.84,1,,30,0.2612,,0
stage1,rdk_0004665.pdbqt,-7.73,1,,29,0.2667,2.01,0
stage1,rdk_0001812.pdbqt,-7.19,1,,42,0.1711,2.48,0
stage1,rdk_0004747.pdbqt,-4.68,1,,11,0.4256,,0
stage1,rdk_0001223.pdbqt,-7.85,1,,33,0.2380,2.52,0
stage1,rdk_0003207.pdbqt,-7.19,1,,24,0.2995,,0
stage1,rdk_0001261.pdbqt,-5.11,1,,12,0.4262,,0
stage1,rdk_0001429.pdbqt,-7.28,1,,21,0.3465,2.27,0
stage1,rdk_0003990.pdbqt,-5.71,1,,10,0.5707,,0
stage1,rdk_0001046.pdbqt,-8.24,1,,23,0.3584,,0
stage1,rdk_0001964.pdbqt,-11.09,1,,21,0.5282,,0
stage1,rdk_0000315.pdbqt,-7.36,1,,37,0.1990,3.27,0
stage1,rdk_0002815.pdbqt,-8.41,1,,16,0.5259,,0
stage1,rdk_0002232.pdbqt,-7.58,1,,34,0.2230,,0
stage1,rdk_0004210.pdbqt,-10.00,1,,46,0.2174,3.00,0
stage1,rdk_0003420.pdbqt,-9.45,1,,27,0.3501,2.52,0
stage1,rdk_0001145.pdbqt,-7.38,1,,26,0.2837,,0
stage1,rdk_0002213.pdbqt,-7.74,1,,18,0.4298,,0
stage1,rdk_0002137.pdbqt,-7.92,1,,22,0.3602,,0
stage1,rdk_0000551.pdbqt,-10.69,1,,28,0.3817,2.48,0
stage1,rdk_0004837.pdbqt,-7.18,1,,44,0.1632,2.85,0
stage1,rdk_0004728.pdbqt,-8.85,1,,26,0.3405,2.57,0
stage1,rdk_0001008.pdbqt,-8.06,1,,30,0.2688,,0
stage1,rdk_0004644.pdbqt,-8.94,1,,26,0.3437,,0
stage1,rdk_0000688.pdbqt,-7.77,1,,22,0.3530,,0
stage1,rdk_0003801.pdbqt,-9.29,1,,25,0.3717,2.94,0
stage1,rdk_0003020.pdbqt,-8.17,1,,26,0.3143,,0
stage1,rdk_0001736.pdbqt,-8.13,1,,54,0.1506,,0
stage1,rdk_0003630.pdbqt,-7.35,1,,41,0.1792,2.63,0
stage1,rdk_0000684.pdbqt,-5.99,1,,34,0.1761,,0
stage1,rdk_0003695.pdbqt,-9.43,1,,22,0.4287,,0
stage1,rdk_0004298.pdbqt,-9.73,1,,43,0.2263,2.11,0
stage1,rdk_0000319.pdbqt,-7.10,1,,25,0.2840,,0
stage1,rdk_0003796.pdbqt,-10.61,1,,29,0.3659,2.28,0
stage1,rdk_0001661.pdbqt,-7.14,1,,20,0.3572,,0
stage1,rdk_0003893.pdbqt,-7.18,1,,25,0.2871,2.10,0
stage1,rdk_0001029.pdbqt,-7.36,1,,21,0.3506,,0
stage1,rdk_0001793.pdbqt,-7.01,1,,33,0.2125,2.59,0
stage1,rdk_0002782.pdbqt,-6.34,1,,20,0.3168,,0
stage1,rdk_0000452.pdbqt,-8.19,1,,24,0.3412,,0
stage1,rdk_0003055.pdbqt,-6.41,1,,59,0.1086,2.45,0
stage1,rdk_0000473.pdbqt,-7.92,1,,38,0.2084,,0
stage1,rdk_0002731.pdbqt,-8.84,1,,32,0.2763,2.69,0
stage1,rdk_0000376.pdbqt,-8.11,1,,35,0.2316,2.40,0
stage1,rdk_0001545.pdbqt,-7.03,1,,24,0.2931,,0
stage1,rdk_0002887.pdbqt,-7.96,1,,16,0.4977,,0
stage1,rdk_0003902.pdbqt,-9.09,1,,21,0.4328,,0
stage1,rdk_0004560.pdbqt,-8.02,1,,30,0.2673,2.26,0
stage1,rdk_0004463.pdbqt,-7.55,1,,28,0.2698,2.75,0
stage1,rdk_0003396.pdbqt,-6.87,1,,26,0.2642,,0
stage1,rdk_0002382.pdbqt,-8.06,1,,32,0.2520,2.62,0
stage1,rdk_0001829.pdbqt,-7.00,1,,31,0.2257,,0
stage1,rdk_0000776.pdbqt,-7.10,1,,30,0.2366,,0
stage1,rdk_0003668.pdbqt,-7.41,1,,26,0.2850,2.61,0
stage1,rdk_0000873.pdbqt,-8.10,1,,22,0.3682,2.20,0
stage1,rdk_0002579.pdbqt,-7.29,1,,29,0.2515,2.21,0
stage1,rdk_0003078.pdbqt,-9.35,1,,43,0.2173,4.66,0
stage1,rdk_0004119.pdbqt,-8.16,1,,40,0.2040,4.33,0
stage1,rdk_0002034.pdbqt,-6.88,1,,27,0.2547,2.14,0
stage1,rdk_0001999.pdbqt,-7.30,1,,27,0.2703,,0
stage1,rdk_0003820.pdbqt,-6.52,1,,32,0.2036,2.12,0
stage1,rdk_0002434.pdbqt,-7.47,1,,29,0.2575,,0
stage1,rdk_0003295.pdbqt,-8.24,1,,31,0.2657,2.25,0
stage1,rdk_0004421.pdbqt,-10.19,1,,37,0.2755,5.05,0
stage1,rdk_0004063.pdbqt,-8.32,1,,33,0.2520,,0
stage1,rdk_0000719.pdbqt,-6.47,1,,27,0.2397,,0
stage1,rdk_0004347.pdbqt,-10.02,1,,30,0.3340,2.25,0
stage1,rdk_0004328.pdbqt,-10.06,1,,37,0.2719,,0
stage1,rdk_0002310.pdbqt,-7.95,1,,38,0.2092,,0
stage1,rdk_0003649.pdbqt,-7.20,1,,35,0.2056,2.86,0
stage1,rdk_0003401.pdbqt,-8.61,1,,35,0.2461,3.57,0
stage1,rdk_0003304.pdbqt,-8.84,1,,32,0.2761,2.76,0
stage1,rdk_0002158.pdbqt,-7.63,1,,34,0.2245,,0
stage1,rdk_0000275.pdbqt,-9.07,1,,37,0.2451,,0
stage1,rdk_0000151.pdbqt,-8.04,1,,25,0.3218,2.90,0
stage1,rdk_0003535.pdbqt,-7.14,1,,40,0.1785,2.36,0
stage1,0LI_A1004.pdbqt,-11.96,1,,39,0.3067,2.05,0
stage1,1N1_B502.sanitized.pdbqt,-8.97,1,,33,0.2719,,0
stage1,0LI_A1000.pdbqt,-12.86,1,,39,0.3297,2.19,0
stage1,DTT_A1204.sanitized.pdbqt,-3.59,1,,8,0.4489,,0
stage1,rdk_0002916.pdbqt,-7.67,1,,33,0.2323,2.44,0
stage1,1N1_B502.pdbqt,-9.00,1,,33,0.2728,,0
stage1,rdk_0004941.pdbqt,-7.82,1,,31,0.2524,3.31,0
stage1,rdk_0004040.pdbqt,-8.32,1,,58,0.1434,5.98,0
stage1,rdk_0003577.pdbqt,-6.49,1,,58,0.1119,4.83,0
stage1,rdk_0002281.pdbqt,-6.48,1,,28,0.2313,,0
stage1,rdk_0003001.pdbqt,-9.63,1,,41,0.2350,3.43,0
stage1,DTT_A1205.sanitized.pdbqt,-3.57,1,,8,0.4460,,0
stage1,DTT_A1202.pdbqt,-3.57,1,,8,0.4462,2.27,0
stage1,rdk_0002038.pdbqt,-7.26,1,,35,0.2074,2.95,0
stage1,DTT_A1203.pdbqt,-3.55,1,,8,0.4439,,0
stage1,DTT_A1205.pdbqt,-3.61,1,,8,0.4514,,0
stage1,BAX_A1500.sanitized.pdbqt,-11.37,1,,32,0.3554,2.35,0
stage1,rdk_0000288.pdbqt,-6.41,1,,30,0.2137,,0
stage1,0LI_A1000.sanitized.pdbqt,-13.19,1,,39,0.3383,,0
stage1,DTT_A1204.pdbqt,-3.60,1,,8,0.4500,,0
stage1,0LI_B1000.sanitized.pdbqt,-13.16,1,,39,0.3373,,0
stage1,DTT_A1203.sanitized.pdbqt,-3.56,1,,8,0.4449,,0
stage1,BAX_A1500.pdbqt,-9.63,1,,32,0.3009,2.05,0
stage1,DTT_A1202.sanitized.pdbqt,-3.56,1,,8,0.4456,,0
stage1,rdk_0003522.pdbqt,-7.57,1,,58,0.1306,,0
stage1,VGH_A3000.pdbqt,-9.85,1,,30,0.3282,2.10,0
stage1,rdk_0004206.pdbqt,-8.09,1,,38,0.2130,2.83,0
stage1,RXT_A1204.pdbqt,-7.43,1,,23,0.3230,,0
stage1,rdk_0002862.pdbqt,1.65,1,,82,-0.0201,,0
stage1,0LI_A1004.sanitized.pdbqt,-11.38,1,,39,0.2919,3.20,0
stage1,0LI_B1000.pdbqt,-11.33,1,,39,0.2905,2.49,0
stage1,LQQ_A900.pdbqt,-10.42,1,,33,0.3158,3.41,0
stage1,rdk_0004160.pdbqt,-10.90,1,,42,0.2595,3.29,0
stage1,CXS_A1007.pdbqt,-6.56,1,,14,0.4688,,0
stage1,rdk_0004842.pdbqt,-9.41,1,,45,0.2092,2.42,0
stage1,CXS_A1007.sanitized.pdbqt,-6.57,1,,14,0.4692,2.21,0
stage1,LQQ_A900.sanitized.pdbqt,-8.97,1,,33,0.2719,,0
stage1,rdk_0004042.pdbqt,-7.07,1,,29,0.2437,2.83,0
stage1,rdk_0004863.pdbqt,-8.36,1,,42,0.1991,3.65,0
stage1,0LI_A1.sanitized.pdbqt,-12.96,1,,39,0.3323,2.28,0
stage1,VGH_A9000.pdbqt,-9.68,1,,30,0.3225,2.21,0
stage1,rdk_0004122.pdbqt,-8.91,1,,42,0.2121,2.90,0
stage1,PWV_B504.sanitized.pdbqt,-7.67,1,,25,0.3067,,0
stage1,PWV_B504.pdbqt,-7.99,1,,25,0.3195,2.30,0
stage1,VGH_A3000.sanitized.sanitized.sanitized.pdbqt,-8.46,1,,30,0.2818,2.31,0
stage1,rdk_0001755.pdbqt,-7.03,1,,52,0.1351,2.78,0
stage1,VGH_A3000.sanitized.pdbqt,-8.48,1,,30,0.2826,2.30,0
stage1,VIS_A1202.pdbqt,-10.83,1,,27,0.4010,,0
stage1,VIS_B1202.pdbqt,-10.76,1,,27,0.3985,,0
stage1,VIS_A1202.sanitized.pdbqt,-10.86,1,,27,0.4023,,0
stage1,LEV_A1201.sanitized.pdbqt,-7.86,1,,30,0.2620,,0
stage1,69Q_B502.pdbqt,-9.10,1,,33,0.2758,2.34,0
stage1,LEV_A1201.pdbqt,-9.35,1,,30,0.3117,2.53,0
stage1,VIS_B1202.sanitized.pdbqt,-10.78,1,,27,0.3992,,0
stage1,rdk_0004138.pdbqt,-7.42,1,,60,0.1237,4.01,0
stage1,VGH_A3000.sanitized.sanitized.pdbqt,-8.45,1,,30,0.2818,2.24,0
stage1,PWV_A503.sanitized.pdbqt,-8.09,1,,25,0.3234,2.73,0
stage1,69Q_B502.sanitized.pdbqt,-9.10,1,,33,0.2758,2.87,0
stage1,DTT_A1203.sanitized.pdbqt,-3.56,1,,8,0.4449,,0
stage1,PWV_A503.pdbqt,-9.42,1,,25,0.3770,2.10,0
stage1,DTT_A1203.pdbqt,-3.55,1,,8,0.4441,,0
stage1,VGH_A9000.sanitized.pdbqt,-8.60,1,,30,0.2867,2.36,0
stage1,0LI_A1.pdbqt,-10.43,1,,39,0.2675,,0
stage1,AY7_A602.sanitized.pdbqt,-9.66,1,,31,0.3116,,0
stage1,AY7_A602.pdbqt,-9.75,1,,31,0.3146,2.49,0
stage1,VGH_A2346.pdbqt,-8.35,1,,30,0.2782,2.67,0
stage1,rdk_0003517.pdbqt,-4.71,1,,72,0.0653,3.93,0
stage1,MI1_A1125.pdbqt,-7.43,1,,23,0.3230,2.71,0
stage1,1N1_A501.pdbqt,-9.03,1,,33,0.2737,2.07,0
stage1,1N1_A501.sanitized.pdbqt,-8.72,1,,33,0.2644,,0
stage1,MI1_A1125.sanitized.pdbqt,-7.79,1,,23,0.3385,2.34,0
stage1,MI1_A1125.sanitized.sanitized.pdbqt,-7.43,1,,23,0.3230,2.35,0
stage1,AXI_A2000.sanitized.pdbqt,-9.05,1,,28,0.3232,2.74,0
stage1,AXI_A2000.pdbqt,-8.84,1,,28,0.3156,2.78,0
stage1,P30_A1001.pdbqt,-8.78,1,,40,0.2194,2.58,0
stage1,BAX_A1201.sanitized.pdbqt,-11.50,1,,32,0.3594,2.27,0
stage1,P30_B1001.sanitized.sanitized.pdbqt,-9.21,1,,40,0.2302,2.55,0
stage1,RXT_A601.pdbqt,-8.14,1,,23,0.3540,2.68,0
stage1,BAX_A1201.pdbqt,-11.52,1,,32,0.3600,2.30,0
stage1,RXT_B601.pdbqt,-7.24,1,,23,0.3146,3.27,0
stage1,VGH_A2346.sanitized.pdbqt,-9.25,1,,30,0.3084,2.52,0
stage1,RXT_A601.sanitized.pdbqt,-8.15,1,,23,0.3546,2.21,0
stage1,rdk_0004541.pdbqt,-10.88,1,,58,0.1876,2.37,0
stage1,P30_A1001.sanitized.sanitized.pdbqt,-9.51,1,,40,0.2378,3.16,0
stage1,P30_A1001.sanitized.pdbqt,-9.12,1,,40,0.2280,2.72,0
stage1,OHT_A600.pdbqt,-7.24,1,,29,0.2498,3.32,0
stage1,OHT_A600.sanitized.pdbqt,-6.90,1,,29,0.2380,2.36,0
stage1,rdk_0001785.pdbqt,-7.92,1,,58,0.1365,2.22,0
stage1,P30_B1001.pdbqt,-9.63,1,,40,0.2407,3.45,0
stage1,P06_B801.sanitized.pdbqt,-9.01,1,,35,0.2574,2.06,0
stage1,P30_B1001.sanitized.pdbqt,-9.60,1,,40,0.2400,3.47,0
stage1,P06_A801.pdbqt,-9.04,1,,35,0.2584,3.03,0
stage1,rdk_0004797.pdbqt,-7.44,1,,48,0.1551,4.09,0
stage1,032_A1.sanitized.pdbqt,-9.28,1,,33,0.2812,2.43,0
stage1,rdk_0001808.pdbqt,-7.62,1,,48,0.1588,,0
stage1,STI_A3.pdbqt,-11.63,1,,37,0.3144,3.24,0
stage1,rdk_0001720.pdbqt,-7.13,1,,40,0.1782,2.10,0
stage1,P06_A801.sanitized.pdbqt,-9.02,1,,35,0.2578,2.33,0
stage1,P30_A1001.sanitized.pdbqt,-8.89,1,,40,0.2223,2.72,0
stage1,rdk_0003821.pdbqt,-3.68,1,,64,0.0575,2.04,0
stage1,032_A1.pdbqt,-8.79,1,,33,0.2665,4.23,0
stage1,rdk_0001846.pdbqt,-7.86,1,,48,0.1637,2.66,0
stage1,P30_A1001.pdbqt,-8.81,1,,40,0.2203,2.58,0
stage1,P06_B801.pdbqt,-9.11,1,,35,0.2602,3.45,0
stage1,NIL_B600.sanitized.pdbqt,-13.58,1,,39,0.3482,,0
stage1,STI_A3.sanitized.pdbqt,-9.79,1,,37,0.2647,3.13,0
stage1,rdk_0001717.pdbqt,-8.40,1,,58,0.1449,3.82,0
stage1,NIL_A601.sanitized.pdbqt,-13.17,1,,39,0.3378,,0
